NU_INSCRICAO;NU_ANO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DEFICIENCIA_AUDITIVA;IN_SURDO_CEGUEIRA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_MENTAL;IN_DEFICIT_ATENCAO;IN_DISLEXIA;IN_DISCALCULIA;IN_AUTISMO;IN_VISAO_MONOCULAR;IN_OUTRA_DEF;IN_GESTANTE;IN_LACTANTE;IN_IDOSO;IN_ESTUDA_CLASSE_HOSPITALAR;IN_SEM_RECURSO;IN_BRAILLE;IN_AMPLIADA_24;IN_AMPLIADA_18;IN_LEDOR;IN_ACESSO;IN_TRANSCRICAO;IN_LIBRAS;IN_TEMPO_ADICIONAL;IN_LEITURA_LABIAL;IN_MESA_CADEIRA_RODAS;IN_MESA_CADEIRA_SEPARADA;IN_APOIO_PERNA;IN_GUIA_INTERPRETE;IN_COMPUTADOR;IN_CADEIRA_ESPECIAL;IN_CADEIRA_CANHOTO;IN_CADEIRA_ACOLCHOADA;IN_PROVA_DEITADO;IN_MOBILIARIO_OBESO;IN_LAMINA_OVERLAY;IN_PROTETOR_AURICULAR;IN_MEDIDOR_GLICOSE;IN_MAQUINA_BRAILE;IN_SOROBAN;IN_MARCA_PASSO;IN_SONDA;IN_MEDICAMENTOS;IN_SALA_INDIVIDUAL;IN_SALA_ESPECIAL;IN_SALA_ACOMPANHANTE;IN_MOBILIARIO_ESPECIFICO;IN_MATERIAL_ESPECIFICO;IN_NOME_SOCIAL;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
1,90006E+11;2019;2927408;Salvador;29;BA;14;F;1;3;1;2927408;Salvador;29;BA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2927408;Salvador;29;BA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;G;E;E;B;4;P;A;D;D;B;A;B;B;B;B;B;A;A;C;A;B;E;B;D;B
1,90006E+11;2019;2905701;Camaçari;29;BA;14;M;1;3;1;2927408;Salvador;29;BA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2905701;Camaçari;29;BA;1;1;1;1;503;507;511;515;385;4508;4824;4885;CBBBDDCDADDEEAECDDDBECDD.BBAEDCBEDDAAABAADECA;EDBCDEACABCBDEACBACEDABCABBBABCBDABBAABAEBAEB;ABDAD99999ECDAAEBBEBDAEEBBCBAECCCCCAACDAECCAECCDCD;ABBEDDCBAECDAAECCCBBCAEDAEEAABECABBABCACDCBCB;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;120;100;580;E;E;C;C;3;B;A;B;D;A;B;B;B;A;A;C;A;A;D;B;A;C;B;B;B
1,90006E+11;2019;2918506;Jussara;29;BA;14;M;1;1;1;2918506;Jussara;29;BA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2918506;Jussara;29;BA;1;1;1;1;504;510;513;516;5181;509;5102;5884;DBAEEADAECDDECDDCBCDBBDEDBECCBBDBCCBECCAECCDD;CEDCCBDBCDADABACDDAACDBDBCBEEABACEBDBECACBCEE;99999DAABABDCCBEBAEBBCDCDBCAEEBCDBCCBBADECECCDDBAC;CCAEEBDADDCBAECCCECBBDCABDAACBCDBDCEDCCBCBCBD;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;140;120;120;140;640;E;F;F;B;4;C;A;B;D;B;A;B;A;B;B;B;A;A;B;A;A;D;A;B;B
1,90006E+11;2019;2911105;Formosa do Rio Preto;29;BA;12;M;1;1;1;2911105;Formosa do Rio Preto;29;BA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2928406;Santa Rita de Cássia;29;BA;1;1;1;1;503;510;513;515;4596;4953;4517;5578;DDEBBEDEADEBCDBCDBCAABDDDCBDCEBACABDDAEDBCDCD;EADCBADDBDDADCAECDABEAABCCDEEECDECDBAAEBDBACE;ABBAC99999BBCDACECCEABECAECADCBBEAAACBDABAAABADACC;EBBBCEBBAECBBDECDCBEACCCBCCEADEBECDDAACBBCBBA;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;100;120;100;560;E;F;D;D;4;M;C;D;D;B;B;B;A;B;A;B;A;A;B;A;A;C;A;A;B
1,90006E+11;2019;2304400;Fortaleza;23;CE;14;M;1;3;1;2304400;Fortaleza;23;CE;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2304400;Fortaleza;23;CE;1;1;1;1;506;507;511;517;4118;4729;4637;5396;ADDEDBBCECACEACCCCEDCECECCEACDBDEECBAACEDACEA;BEECEAAACAADDCEBCCAACBEDBCEDBABBCADEBDDAEDAEB;BEABE99999ECBBAEAADDCEBDABEECCBDBBBEBCDABEBCCEACAC;DADECEEEBEEADBEAADBBABDEBCCAADAEEBEBCDAADDAED;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;120;120;60;540;E;E;E;E;5;I;D;D;E;C;A;B;B;B;A;A;A;A;C;A;B;D;A;A;B
1,90006E+11;2019;2304400;Fortaleza;23;CE;14;F;1;3;1;2304400;Fortaleza;23;CE;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2304400;Fortaleza;23;CE;1;1;1;1;505;507;511;518;5378;5842;5709;5736;AADBBCABAEDCCBCCEAACCBCBDADBACABEADAEADEDADBE;AECCABACBADEACEAEBCCCAECBADCBABBABCBADBEAAADB;BDBEE99999BEBABDABEBDAAECEDCCDECEDCBEBDAADCBECDCEE;DCBB.E.DBDC.EE...BACA...AD.E.B.CBEBADBADBECDB;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;160;120;120;120;120;640;F;E;E;B;2;G;A;D;E;B;A;C;B;B;A;B;A;A;C;A;B;C;A;B;B
1,90006E+11;2019;2303402;Carnaubal;23;CE;14;F;1;3;1;2313401;Tianguá;23;CE;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2312304;São Benedito;23;CE;1;1;1;1;504;509;514;516;3656;4785;5106;5901;BDCADABEBCDDACCABADECEBECBBDBECDAEBADBAABCECD;ADECACACBAABCCDBEACDDAEBCDEDACABACBABCDDCAECB;CBDAB99999BBEDCDBEBADAAEEAEEAEBBDCBCAECAADAACCAECB;AADECBCADECBADDDCDCAECAEADBBBBABEDCBBEEDDDAAC;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;160;120;140;140;160;720;C;C;A;A;5;B;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
1,90006E+11;2019;2304400;Fortaleza;23;CE;14;F;0;3;1;2304400;Fortaleza;23;CE;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2304400;Fortaleza;23;CE;1;1;1;1;503;509;514;515;5543;5903;5704;7056;AEEBCCDEADCADBEDBDCABEDAABADABACDACBABCDDBBDB;ACBBCEBCABABACBEDDCDBECAACCABCEBADCEBEEDDCEDB;EBBAB99999BA.BCEECBBAAADEABCDECBECDDDCDAEBCBDCACCE;EDBADDCBAECABDEACEBEABCBCACECEDDD.BAADCAACBAC;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;160;120;120;120;120;640;G;G;E;E;5;M;A;E;D;C;A;B;B;B;A;B;A;B;D;A;A;E;B;C;B
1,90006E+11;2019;2304400;Fortaleza;23;CE;14;M;1;3;1;2111300;São Luís;21;MA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2304400;Fortaleza;23;CE;1;1;1;1;503;507;511;515;453;3717;462;398;CBECBCDCDADDAADDAADDDADAACCDDACCDACCAACEDCDAD;CDDCAADDCBBBCCCADDACACDDDCDCACCCDDDACDCDAABAD;DDADC99999DADADADBDEDAACADAEECECCAACCDCCEEDDDDCDDC;ECACCDABCBBCACCCCACBCCAADDCCCCCAADCDCCACDDEED;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;100;100;80;520;D;F;F;F;2;C;C;C;C;B;A;B;B;A;A;B;A;A;D;A;A;D;B;C;B
1,90006E+11;2019;2304400;Fortaleza;23;CE;14;M;1;3;1;2304400;Fortaleza;23;CE;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2304400;Fortaleza;23;CE;1;1;1;1;503;508;512;515;6454;6789;6323;8113;AEECECDEADCCEDDDBBBECEAEABCEBBBBEDBAACBDABADC;CBABADBDCEEEBCBADDAEDDBBEADBBACDABAEAECAADABC;BBEDA99999CDABADCBBCCACCAEEBDCDDEDDAADDEECADCBAECD;EBEADEEBBBCBADDABECEADCDCBDCCEBCEABEEECBACBAA;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;160;180;160;160;120;780;E;F;D;D;2;E;A;C;D;B;A;B;B;A;A;B;A;A;C;B;B;C;A;B;B
1,90006E+11;2019;2309300;Nova Russas;23;CE;14;F;1;1;2;;;;;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2309300;Nova Russas;23;CE;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;C;D;D;4;H;D;C;D;B;B;B;B;B;A;B;A;A;D;A;B;C;A;B;B
1,90006E+11;2019;2209971;São João do Arraial;22;PI;14;F;1;3;1;2209971;São João do Arraial;22;PI;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2203701;Esperantina;22;PI;1;1;1;1;504;510;513;516;3488;4481;4283;4241;CCAAECEBCCEBCEDBECADCDCEECBEDCCCADDBDDCBADBAD;CDACAADEEDDAABAADDDDDBECEADEEACCDBBDCECEDDDBC;DDDCA99999ABBBBACADEDBEDDAECAEBCDCABBEABBBBDEAACCC;CAEBAEBCDCBCBBDDBCEEEDACDADEAAAEEEEDDBEDDDAAB;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;100;80;60;100;0;340;D;C;B;B;4;B;A;B;B;B;B;B;A;A;A;A;A;A;B;A;A;B;A;B;B
1,90006E+11;2019;2304400;Fortaleza;23;CE;14;M;1;1;1;2304400;Fortaleza;23;CE;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2304400;Fortaleza;23;CE;1;1;1;1;503;507;511;515;5638;4333;5534;4248;BCECEEDECAACBDDCBBBADCEAEACEBAAEEABBCABEAAADD;EAABABDBABACCCBACAABEBCBBDBDACCAAABAAAAAABBCA;AEDDE99999EBBEABDBCBDAAECCEEDABEACCBEDAAEDDCBECCAB;CCDCECCBABCEBBEAAAAACDAAEDAAADBBBEEDCAACDCDDB;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;80;60;60;120;20;340;H;H;D;D;6;A;D;E;D;C;A;B;B;B;B;B;A;A;D;B;B;E;B;C;B
1,90006E+11;2019;2313401;Tianguá;23;CE;14;F;1;3;1;2313401;Tianguá;23;CE;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2313401;Tianguá;23;CE;1;1;1;1;504;508;512;516;4808;5697;5842;6511;DBCABEDBEBBDDDDACEEBAEAECECDBDBCBDCCADBABBAAC;ABABADBECEAEEDABBEECEEDBAAEBBAACBACCCECAAACAD;99999BDCCACEAAAECEEECEBCDBCCBCDDEBDACDEAEABDCAAEBD;EDDEAEDACECBABDBCDEAEDEEDEABCBACAAADCEABEAADD;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;160;120;140;120;660;E;F;C;B;4;G;A;C;C;B;B;B;A;B;A;B;A;B;C;A;B;E;B;A;B
1,90006E+11;2019;2304400;Fortaleza;23;CE;14;F;1;1;1;2304400;Fortaleza;23;CE;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2304400;Fortaleza;23;CE;0;1;1;0;;509;514;;;4991;5405;;;ACBCBBCDCBAEBCAEDABDBECEDCDADABDBCEBCBDBACDDE;EBCAB99999BDCBCEDDEBAACDBDAEDEBDEABEDECACDDCCADCCC;;0;;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;;1;120;100;120;100;120;560;E;F;D;D;4;I;D;D;D;B;A;B;B;B;A;B;A;A;C;A;B;D;B;B;B
1,90006E+11;2019;2304400;Fortaleza;23;CE;14;F;1;1;1;2304400;Fortaleza;23;CE;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2304400;Fortaleza;23;CE;1;1;1;1;503;509;514;515;5677;5844;5955;6607;BEDCECDEADAACBEEBBEADAAEDBAEBDDEEADABCAEAACCE;ACCBEEBCABABADBEEAADBBAECCEDDC......DBACEBDCA;EBBAD99999BACCBEEDEBEADDEAECDECEEBADEDCABECBCCAEEE;ECBADBEBABCECDABCABABDDCAAEECEDEEAADECABDCBEB;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;160;120;120;140;120;660;E;G;C;E;3;F;A;B;D;B;B;B;B;B;A;B;A;A;C;B;B;D;B;C;B
1,90006E+11;2019;2312007;Santana do Acaraú;23;CE;14;M;1;1;1;2312908;Sobral;23;CE;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2312007;Santana do Acaraú;23;CE;1;1;1;1;506;510;513;517;5222;5586;5869;7646;AEDDAAACECABBAEABCBBBCBEBEAACCBEAAABCBECDECBB;CECCCEDBCCBAAAABCDACACDACEEEABCDDBCBBAABDBDCB;99999BCABEABBCBCEEBECCDCBAACBCBCECDCDEAEBDECBDEACC;AABDCBECABACDBBBABCBCDBBCECEDBDEDCDCBDCCEDCBB;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;160;200;160;180;140;840;H;H;A;A;6;B;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;B;A;A;A
1,90006E+11;2019;2304400;Fortaleza;23;CE;14;F;0;0;1;2304400;Fortaleza;23;CE;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2304400;Fortaleza;23;CE;1;1;1;1;504;507;511;516;5201;5651;5695;6275;DEEDEEACEAADBDDAAAEDAACEBCCBBEBBCADCAADABBBEA;EEBCAAABDBDCECAEACCACAECEDBCBABBDEDECDAEAECAB;BDACC99999BCBAEEADECDAAECDDEABBECCCCEBDAADCBACCCED;EADEBBABDDBCABABBDDACEBEABACECCEEAEDAEBEEAACC;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;80;100;120;120;540;F;F;D;D;3;H;A;E;E;C;B;B;B;B;A;B;A;A;D;B;A;D;A;B;B
1,90006E+11;2019;2211308;Valença do Piauí;22;PI;14;M;1;3;1;2211308;Valença do Piauí;22;PI;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2211308;Valença do Piauí;22;PI;1;1;1;1;503;509;514;515;3953;4886;4387;4057;CBCBDDDDCABDDCBBACBCDCDDDBDBBAABCDABBABDCDBDC;BAADBBDCDBACDBECEDECACCDBBBCECEBCACBDDDBCEADB;99999CAACBEDABEBBACBDCDDEEECDADBADCEEEAABBCACBDBED;EBBEECBCADACCCEDBABCDDABBADCDCECACEAACECCCAEB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;100;100;120;80;520;F;F;E;B;4;G;A;C;D;B;B;B;A;B;A;B;A;A;B;A;B;E;A;B;B
1,90006E+11;2019;2905909;Campo Alegre de Lourdes;29;BA;14;F;1;3;1;2905909;Campo Alegre de Lourdes;29;BA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2210607;São Raimundo Nonato;22;PI;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;E;F;F;5;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
1,90006E+11;2019;2208007;Picos;22;PI;14;M;1;1;1;2211001;Teresina;22;PI;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2208007;Picos;22;PI;0;1;1;0;;508;512;;;3795;4356;;;DBD*DBEBCADBEADCDBADBEACBEACBDBDAEBDCEABDBCEA;99999BEDADCDEABEBBDAABABADBEABEBEDCCEDAECAEEDACBAA;;1;;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;;1;100;40;40;120;0;300;E;E;D;D;5;N;A;C;D;B;A;B;B;C;A;B;A;B;D;A;A;E;A;B;B
1,90006E+11;2019;2208007;Picos;22;PI;14;F;1;1;1;2208007;Picos;22;PI;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2208007;Picos;22;PI;1;1;1;1;505;509;514;518;485;5469;6064;5073;DABACDCADBBCBBACEEECBDADBCBAEBEEEAECACEEDADDC;BCBCEEACABACACBAECEABAEBBCBAEBCAADBBDEDDBAECA;99999CABDABACBCEEDEBDAADEEACDECBDDDEBBDBCECECCAECC;DECCBDABCDEACDEDCBDAABABDDCEBCEBEBAACDBACEEDB;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;120;120;160;640;F;F;E;E;4;I;D;C;C;C;B;B;B;B;A;B;A;A;C;B;A;E;A;B;B
